idx,Score,Text
5711,Neutral,Noskadini rõliga mos shalaqini topib qõyibdila
5712,Neutral,Notori habar tarihi notori çuntirilvoti arapçadan mas osmonliçadan lotin tiliga ogan turk halklarida bıta til bosindip keyin bizani Kiril tiliga otkazişgan
5713,Neutral,Notori Maʼlumot bermelar Eng soʻngi Usmoniy İslom halifasi Abdulmajid xon 1924 yil halifalik ob tashagandan keyin halifalik tugaydi
5714,Neutral,Notugri infarmatsiya
5715,Negative,O‘g‘illarim va qizlarim sog‘ salomat  adashmaygina  ota onangiz bag‘riga yorug‘ yuz bilan keling.Olloh to‘g‘ri yo‘ldan adashtirmasin.
5716,Negative,O‘l shunaqa qilib xalqni pulini olmay. Nimaga targ'ib qilayotganini bilib turib
5717,Negative,O‘lgani yahshi o‘zbek filmmi
5718,Negative,O‘zbek kino qayerga qarayapti essiz shuncha vaqt qolganiga?????????????????????????
5719,Negative,O’tlab ketbsz
5720,Negative,O’zi duh yuq yana vak vak bulani
5721,Negative,o’zimga kerakli juda ham ko’p insaytlar oldim
5722,Negative,O’zimni vatanimdan aylanay
5723,Negative,Oalakattt otaturkkkk
5724,Negative,Ob yoki irtishdagi suvlarni olsak keyin ularda turli muammolar paydo bòladi.
5725,Negative,Ob yoki irtishdagi suvlarni olsak keyin ularda turli muammolar paydo bòladi.
5726,Negative,Ob yoki irtishdagi suvlarni olsak keyin ularda turli muammolar paydo bòladi.
5727,Negative,Ob yoki irtishdagi suvlarni olsak keyin ularda turli muammolar paydo bòladi.
5728,Negative,obuna boʻldim endi qarizsiz hech boʻlmasa har oy kontent chiqarasiz
5729,Positive,Och qornim notinch qulogim bolsa ham Uzbyimiz 
5730,Negative,Ochiq faxsh Amerika zalolatda ekan
5731,Negative,Ochkarik botanik ekan
5732,Negative,Ochkili bola boshida elektronniy sigaret chekyatgandi ku chekmimiz dedi 
5733,Negative,ODAM AJRATADIGANLAR BOYMI KAMBAGALMI MANZILI QAYERDA BU'LSA XAM BAZI BIR MAXALLIYCHILIK QILADIGANLAR QIYOMATDA BITTA MAYDONDA BU'LAMIZ OZOR BERGAN ZOLIMNI XAM DILI OGRIGAN MAZLUMNI XAM KU'RAMIZ XALI
5734,Negative,Odam bolasini  bölibam musulmonni “itdan tarqagan” deb haqorat qilish QIP QIZIL HAROM ISHekanligini bilmasa shunaqa sharmandali axvolga tushiladi. Harom ish rol öynab qilinsa ham haromligicha turaveradi  halolga aylanib qolamaydi. Itdan targagan deb hi... 
5735,Neutral,Odamlar
5736,Negative,Odamlar hom semiz boʻlib ketganmi.
5737,Negative,odamlar munca xunuk
5738,Negative,odamlari konchinni bosayam kochalar toza ekan 
5739,Negative,odamlarini hammasi bawarasi sovuq bir nursizeee ozila yurbsila sezdilami uwatdigi en nurli qanaqadr bowqaca odam sila qogalla sovuq bawarala
5740,Negative,Odamlarni gavdasi negadur kichkina kichkinami
5741,Negative,Odamni yig'latdiku rahmat sizlarga
5742,Positive,Oddiy qishda minus 5 gradusda gaz svet bn taminlashga qiynaladiyu rossiyadan suv ob kelish haqiqatga qanchalik yaqin unda poraxórlar qanday pul yeğadi katta katta tóyini qaysi pulga qiladi
5743,Positive,Oddiy qishda minus 5 gradusda gaz svet bn taminlashga qiynaladiyu rossiyadan suv ob kelish haqiqatga qanchalik yaqin unda poraxórlar qanday pul yeğadi katta katta tóyini qaysi pulga qiladi
5744,Positive,Odiy va loʻnda qilib gapiring
5745,Positive,Odiy va loʻnda qilib gapiring
5746,Positive,OFARIN Hazrat USTOZ bardavom bolsin ikki dunyo saodatini bersin Robbimiz mehribonimiz barchamizga
5747,Positive,OFARIN O‘ZBEKISTONDANXAM SHUNDAY ODAMLAR CHIQADIGAN VAQT KELMADIMIKANA????
5748,Positive,Ofarin! Rafiqasi  qizi o'gli va otasining sabr bardoshiga qoil. Oila kichik bir Vatandir.
5749,Positive,OGILLARIM EXTIYOT BOLINGLAR XUDOYIM OZI ASRASIN
5750,Positive,Oglim sizga oxshagan inson bolsin amin
5751,Positive,Ogʻzi qiyshu bosayam Boyni bolasi gapirsin degan gap bor
5752,Positive,Ohiratlari obod boʻlsin 
5753,Positive,Ohirgachon ko’rmaganman slishkom ko’paytirvorgan serialarini santa barbira bo’pketgan  God Father qizuro
5754,Positive,Ohirgi usmonli Halifasi 2 abdulhamit emas abdülmejid efendi 116 chi Islom halifasi bögan Hanedanı Ali Osman ning Sultoni bolmasa ham dinastiya dan bölgani uchun 2 yil mobaynida halifalik maqomida bölganlar undan oldi 6 Mehmet Han bögan yani demoqchi bölganim halifalik 2 abdulhamitta tugamagan. Endi Atatürkning ekstrimist ligiga kelsak uyam tortishiladigan mavzu chumki davlat teppasiga turkcha tilda aytganda iktidara amaldagi podshoni yiqitib tahtga ötirmagan bil hassa Atatürk davlat teppasiga kelgan paytta osmanlının ahı gitmiş vahı kalmıştı. Maraş fransuzlarni istambul ingilizlarni hatay ruslarni waramoğida qolgan osmanlıning hokimiyati da bugungi ankara VA konya viloyatlaridan boshqa hudud yöq edi. Sultan vahediddin Han saroyida 17 yoshli joriyasiga nikoh öqitayotgan vaqtta Atatürk maydonda ot choptirip yurtni qutqarayotgandi. Dinga ishonib ishonmasligi Hali ham turkiyani manam degan tarihchi professorlari tomonidan tortishiladi Ilber Ortaylı  Celal şengör VA ya qator tarihchilar tomonidan lekin bir muslumon davlatini kofir poshshoni qoliga qaram qimadi masalan Amir Olimhonga ohshab paranji yopinib halqni tashab qochmadi.
5755,Neutral,Ohiri yo
5756,Positive,Ohirigacha kõrdim  õzimga berayotgan savollarga javob oldim  rahmat
5757,Neutral,Ohri nechi nechinchi fasl nechinchi qism
5758,Neutral,Ohrigi Seryalni Ko‘rgmaganman Qayerdan Ko'rsa bo'ladi
5759,Positive,Oila muqaddas dargoh uni ko‘z qorachig‘iday asrash kerak
5760,Positive,Oila muqaddas shunday insonlar kupaysin
5761,Positive,Oilam ota- onam farzandlarim deb òzga yurtlarda musofirlikda pul topaman deb ishlab yurgan òģillarimizni erkaklarimizni olloh doimo òzi panohida asrasin.Halol topgan pullari yaxshi kunlariga ishlasin.
5762,Positive,Oilangni toʻldirib qoʻy erkak  kim koʻchaga chiqarkan
5763,Positive,Oilasi ko'ziga ko'rinmagan  erini hor qilgan ayolni ahvoli horrr va a....jabini esin.
5764,Positive,Oilla muqaddas dargoh
5765,Positive,ok
5766,Positive,ok
5767,Positive,Oka Çatlı ni ortogi bor ja yaqinmasu lekn u haqida yaxshi biladi 3soatli interview bergan aksar gaplari kurtlar vadisi ga Tori kemidi yani Polat alemdarga sizdan yana bitta video qilishizi söriman ölgan yoki olmaganligi haqida yani Susurluk skandalı haqida chunki olimiga oid dalil yok alohida video qilishizi shu orqali sizzi puxta fikrizdan yakuniy xulosa chiqaraman oldindan raxmat
5768,Positive,Oka gap yoʻ zoʻr
5769,Positive,Oka ishizga omad ilohim umriz uzoq bolsin
5770,Positive,Oka nashani kop gapirvosiz
5771,Positive,Oka ogayniz cakvoganmi 
5772,Positive,Oka raxmat har kuni kantent qivossz
5773,Positive,Oka unda hakan fidan haqidayam malumot bering Oldindan raxmat Xuddi shunday ZÕR
5774,Positive,Oka xuftonni uqidim deysiz Lekin elektron kalyanni tortivossz bu ikkisi teng bulurmi
5775,Positive,Oka zor gap yo davomi xam bolsin
5776,Positive,OKAJONIM IJODIZGA GAP YOQ
5777,Positive,Okala odobnomani yomon oqiganakan lekin
5778,Positive,Okeandan tortib kelsa boʻmaydimi yaqinidan
5779,Positive,Okeandan tortib kelsa boʻmaydimi yaqinidan
5780,Negative,Oldin tarixi yaxshilab organsen bomidimi toyipaaa
5781,Positive,Olĝa
5782,Positive,Olĝa
5783,Positive,Olgan kinolarini onasini eshshey siksin
5784,Positive,Olib ket waytonni urgochisi seni joyin faqat 20minutli bb kegan!!!
5785,Positive,Olib ket waytonni urgochisi seni joyin faqat 20minutli bb kegan!!!
5786,Negative,Oʻllll bu kungdan
5787,Positive,Olloh barchamizni iymonimizdan ayirmasin
5788,Positive,Olloh bizdan rozi bulsin. Gunohlarimizni uzi kechirsin.
5789,Positive,OLLOH doimobizbilan birga unutmang 
5790,Positive,Olloh hayrlisini bersin
5791,Positive,Olloh hayrlisini bersin
5792,Positive,Olloh ishlarizga rivoj bersin eshitib juda xursand boʻldik
5793,Positive,Olloh ishlarizga rivoj bersin eshitib juda xursand boʻldik
5794,Positive,Olloh martabangizni bundanham baland qilsin hozirgi kunda juda kam bolgan foydali malumotlar uchun.
5795,Positive,Olloh ózi qóllasin
5796,Positive,Olloh ózi qóllasin
5797,Positive,Olloh rahmat qilsin. Oxirida yigʻlab yubordim.
5798,Negative,Биринчи.ахмок.туда...ютубдаги.ахмаклар.......
5799,Positive,Биринчидан   сал йулини тусгангга иттдан.... деб бакирмайди хеч ким. Жуда одамларимизни ахмокка  бефаросатга чикарманглар. Ёш бола эмаску  катта одам.
5800,Positive,Биринчидан хиёнаткор аёл уз уйи олдига хамсаялар олдига бу ишини килмайди агар наркоманка булмаса.... 
5801,Neutral,бировларни хакки учун тер тукияпмизми
5802,Positive,бировни бизнесига аралашмангла.
5803,Positive,Биродар озиптику роса браво
5804,Positive,Биродар озиптику роса браво
5805,Positive,Биродарлар дуо килинглар Аллох менга уґил фарзанд берсин уґлим барча мусулмонларни бирлаштириб К уддусни ва Ал Аксони мусулмонларга кайтарсин
5806,Neutral,Бирок Акмак адамга канча суйлосон да канча насаат айтсанда озум билем дейт экен.Аны бир гана гор туздойт.Аллах билгучу
5807,Positive,Бирон марта фарзандларингди телефонини текширдиларингми кайси сайтларда утирибди кандай киноларди курвоти деб негатив езишдан олдинг уйланглар
5808,Positive,Бисмиллаҳир роҳманир роҳийм Аллоҳим Жалолиддин Румий устозни жойларини жаннатларда қилган бӯлсин илоҳим амийн. Инна лиллаҳи ва инна илайҳи Рожиун. Ҳеч нарса бехикмат бӯлмайди Аллоҳим шу сӯзларни эшитиб ӯзимизни англашимизга ёрдам бергани учун Меҳрибон Роббим Аллоҳимга ҳамду санолар бӯлсин . Эшитганларимиз ҳайрли бӯлсин илоҳим амийн
5809,Positive,Битта вариант Каспийдан канал казиб икала киргогида ахоли яшайдиган уйлар корхоналар куришса Узбекистонни Шимолий муз океанига чикишига сув йули очилади.
5810,Positive,Битта вариант Каспийдан канал казиб икала киргогида ахоли яшайдиган уйлар корхоналар куришса Узбекистонни Шимолий муз океанига чикишига сув йули очилади.
5811,Positive,битта лайк
5812,Neutral,Битта танишим германия да инситутда укиди ва ишлади уша курган нарсаларини айтб берган еди хакикатдан европада куча система туркларни кулида айникса германияда шу танишим айтадики сериал реал вокаега асосланган аслида
5813,Neutral,Битта чолни обод кылып экиинси чолни пайдо кылишти пахта учун
5814,Neutral,Битта чолни обод кылып экиинси чолни пайдо кылишти пахта учун
5815,Negative,Битта шевада гапир писка.Кулиндан кеса артис
5816,Positive,Биттаси ўзидан тошкентлик  биттаси ўзидан арабми  туркми ясаб олибди. Ўзбек бу сўз учун пешонасини ёради. Акмал соат сайин обрўйини тўкаяпти.
5817,Positive,Биттигина углим бор илохим шулар каби бу́лсин омин
5818,Positive,Бич артистлар тараканга ухшаб купайиб кетвотди
5819,Neutral,блогерларни хаммасини пул топиш йули шунака узлариша фойда булмаса бармогини кимирлатмийди шундан буларни тагида охирги марка машина уй жойи бетон
5820,Positive,бобо бувиларимиз кечаси кўчада юрма ёмонларга фалокатга йўлиқишинг мумкин дерди 100фоиз тўғри этганини тушундим
5821,Positive,Бола чакам билан ватанди согиниб кетдим
5822,Positive,болажонлар сог оман булинглар
5823,Neutral,Болалар бунақа ўйламайди.
5824,Neutral,Болаларды тащап эрыс яхши ку
5825,Negative,Болалари телефон килмаса Кул куярдику  Оллох болаларимизни асрасин Хар хил хиенату   вафозизлардан.
5826,Negative,Болаларимиз инсоф ата килсиз алахимни узииии
5827,Positive,Болалигимизда афанди эшитардик худди Ана ушандай
5828,Neutral,болани онаси атиргул опами? шунда
5829,Neutral,Болани чочига нечи 
5830,Neutral,Боланихам сексга ургатопти
5831,Neutral,Болгерлар нимага ёрдам берамиз деганини энди тушиндим....
5832,Negative,Болди пиштин аллохга солди тугадин
5833,Neutral,Болиши Карак Ед Болши Мумкун Келушувлар Болад Текинга Бермайд
5834,Neutral,Болиши Карак Ед Болши Мумкун Келушувлар Болад Текинга Бермайд
5835,Positive,Болла маладес Ота онелага рахмат ўзи кўриниб турибти қанақа болла эканила силаг маслахат фақат ўқиш бошқаси керемас кейин бу жойлага бошқа кемела чунки ШАЙТОН фитнас кучли ЭНГ асосиси ИЙМОНилани ёқотмела ОЛЛОХни панохида бўлила Тошкентдан Равшан ака
5836,Positive,Болла. Хамма бутта кора танлику
5837,Negative,Болларингни уволи урибдида сани
5838,Negative,Болларни уволи тутиб
5839,Positive,Большое спасибо вам за хороший материал
5840,Positive,Большое спасибо вам за хороший материал
5841,Negative,Бомабти Ким махалласида кучоклашиб туради охшамабти
5842,Positive,Бомба 
5843,Positive,Бооом гап йук 
5844,Positive,Бор
5845,Positive,Бор
5846,Positive,Бор
5847,Neutral,Бор бор бор рост гап 
5848,Positive,Бор бу́линглар
5849,Positive,Бор зор кино
5850,Positive,Бор ку
5851,Positive,Бор шунака холатлар бази базида учраб туради.якинда узим гувохи болдим.
5852,Positive,бор шунакалар
5853,Negative,Бор шундайлар затто пиеда холатида вилоят номерига йул бермайди.
5854,Negative,Бор. Бу ҳаёт. Тошканда ҳам вилоят да ҳам бор бу ҳақиқат.
5855,Positive,Боракалло
5856,Positive,Борганларам кайтиб келяпти америкадан
5857,Positive,Борда
5858,Positive,Боризга шукур рахмат
5859,Positive,Боризга шукур того
5860,Positive,Борингизга шукур
5861,Positive,Бормелар диб хама кайифди адресини айтиб кетябсизку 
5862,Negative,Борно бразис
5863,Negative,Босиб олинган
5864,Negative,Босиб олинган
5865,Negative,Бота бота тушунмасан гапларига бота бота
5866,Positive,Боткокка ботиш хамма жойда хам осон. Тугри йулдан хеч Ким адашмасин.
5867,Negative,Бош ишласа луюбой жойда яшисан бош ишламаса любой жойда бомж боларкансанде
5868,Negative,Бошигдан колсин кинолариг уялмайди булар киноми шуям
5869,Negative,Бошида рози бувотудику фарзандлари тел киганидан кейин оиласи борлиги эсига тушдими  атак фарзандлари тел кмаганида рози булиб кул куйвотуди
5870,Neutral,Бошидан озгина куриб охирига ўтказганлар нечтамиз
5871,Positive,Бошидан охиригача курганмиз
5872,Negative,Бошимдан утди
5873,Negative,Бошка давлат сув берармиди
5874,Negative,Бошка давлат сув берармиди
5875,Positive,Бошка давлатлрхам сиенистлашиб болган.хозр.лекн яхудилар Бир Кун битта хам колмай кирилиб ташланади Аллох буюкдир.
5876,Neutral,Бошка куток тобти .
5877,Negative,Бошка лойихаларни четга суриб сувни келтиришни тезлаштириш керак. Йукса сув катта муаммога айланиб кетади
5878,Negative,Бошка лойихаларни четга суриб сувни келтиришни тезлаштириш керак. Йукса сув катта муаммога айланиб кетади
5879,Negative,Бошка мавзу йукми силарга кино килгани
5880,Negative,Бошка миллат Ойни уз сайёрасига айлантирмокчи булиб ихтиролар билан банд вактида  ахмок миллаткушандалари мусулмонлар орасида фахшни таргиб килиб юрибди...
5881,Negative,Бошка тема йукми масалан кук жигулими хозир бориб Путиндан оролга сув сураш курук баклашканиям бермайди
5882,Negative,Бошка тема йукми масалан кук жигулими хозир бориб Путиндан оролга сув сураш курук баклашканиям бермайди
5883,Negative,Бошкасини топган узиш керак дархол
5884,Positive,Бошқаларга ҳам юборинг! Улашувчи ҳам амал қилганлик савобини олади  Ин Ша Аллоҳ! 
5885,Negative,Бошлаган ишилани ривожини берсин. Нотогри ойламела минаев файб диган блогерлани видеоларини корила формати силага якин. Кегин иложи боса малумотлани сал секинрок окиб берила
5886,Negative,Бошлашинг Жужа кийин булди
